#
"rh(51)"	"Normalforce"	"DATAN(TANDJA(1,1))"	"a(1,1)"	"b(1,1)"	"BJA(2,1,1)+0,75"	"R0J(1,1)"	"c11"	"c22"	"c23"	"BJA(3,1,1)"	"Penetration"	"BJA(2,1,1)+0.75+rh(51)"
1.4500000000e-02 5.1193462524e+04 6.9526057000e-01 8.6228800000e-03 1.0154100000e-03 7.0172419000e-01 4.4927339000e-01 1.0867710833e+01 1.1970416409e+01 1.2882758752e+01 -4.9197484000e-03 8.8500500000e-05 0.0000000000e+00
1.4510000000e-02 5.1214962193e+04 6.9475699000e-01 8.6212300000e-03 1.0159000000e-03 7.0171557100e-01 4.4928057000e-01 1.0863705535e+01 1.1965523974e+01 1.2874148645e+01 -4.9155271000e-03 8.8499800000e-05 0.0000000000e+00
1.4520000000e-02 5.1236514564e+04 6.9425187000e-01 8.6195800000e-03 1.0163900000e-03 7.0170694700e-01 4.4928775000e-01 1.0859704572e+01 1.1960636594e+01 1.2865548796e+01 -4.9113183000e-03 8.8499700000e-05 0.0000000000e+00
1.4530000000e-02 5.1258119510e+04 6.9374521000e-01 8.6179400000e-03 1.0168800000e-03 7.0169831800e-01 4.4929493000e-01 1.0855709144e+01 1.1955740388e+01 1.2856936811e+01 -4.9071219000e-03 8.8500200000e-05 0.0000000000e+00
1.4540000000e-02 5.1279776481e+04 6.9323702000e-01 8.6162900000e-03 1.0173700000e-03 7.0168968500e-01 4.4930210000e-01 1.0851716831e+01 1.1950863098e+01 1.2848357439e+01 -4.9029381000e-03 8.8500100000e-05 0.0000000000e+00
1.4550000000e-02 5.1301484925e+04 6.9272731000e-01 8.6146500000e-03 1.0178600000e-03 7.0168104600e-01 4.4930926000e-01 1.0847716244e+01 1.1945976975e+01 1.2839765917e+01 -4.8987666000e-03 8.8500300000e-05 0.0000000000e+00
1.4560000000e-02 5.1323243866e+04 6.9221610000e-01 8.6130000000e-03 1.0183500000e-03 7.0167240100e-01 4.4931643000e-01 1.0843718772e+01 1.1941082167e+01 1.2831206953e+01 -4.8946075000e-03 8.8500700000e-05 0.0000000000e+00
1.4570000000e-02 5.1345054032e+04 6.9170337000e-01 8.6113500000e-03 1.0188400000e-03 7.0166375200e-01 4.4932359000e-01 1.0839711827e+01 1.1936178609e+01 1.2822565076e+01 -4.8904608000e-03 8.8501200000e-05 0.0000000000e+00
1.4580000000e-02 5.1366914021e+04 6.9118915000e-01 8.6097000000e-03 1.0193300000e-03 7.0165509800e-01 4.4933074000e-01 1.0835681634e+01 1.1931266305e+01 1.2813933436e+01 -4.8863262000e-03 8.8501800000e-05 0.0000000000e+00
1.4590000000e-02 5.1388824134e+04 6.9067343000e-01 8.6080400000e-03 1.0198200000e-03 7.0164643800e-01 4.4933790000e-01 1.0831654570e+01 1.1926345336e+01 1.2805287827e+01 -4.8822039000e-03 8.8502500000e-05 0.0000000000e+00
1.4600000000e-02 5.1410783398e+04 6.9015623000e-01 8.6063800000e-03 1.0203000000e-03 7.0163777400e-01 4.4934505000e-01 1.0827710404e+01 1.1921518701e+01 1.2796794088e+01 -4.8780937000e-03 8.8503300000e-05 0.0000000000e+00
1.4610000000e-02 5.1432792113e+04 6.8963754000e-01 8.6047000000e-03 1.0207800000e-03 7.0162910500e-01 4.4935219000e-01 1.0823754237e+01 1.1916669524e+01 1.2788308283e+01 -4.8739956000e-03 8.8504200000e-05 0.0000000000e+00
1.4620000000e-02 5.1454849729e+04 6.8911737000e-01 8.6030100000e-03 1.0212500000e-03 7.0162043000e-01 4.4935934000e-01 1.0819879455e+01 1.1911928153e+01 1.2779949374e+01 -4.8699094000e-03 8.8505200000e-05 0.0000000000e+00
1.4630000000e-02 5.1476955698e+04 6.8859573000e-01 8.6013200000e-03 1.0217300000e-03 7.0161175100e-01 4.4936648000e-01 1.0815875288e+01 1.1907047371e+01 1.2771412376e+01 -4.8658352000e-03 8.8506200000e-05 0.0000000000e+00
1.4640000000e-02 5.1499109897e+04 6.8807262000e-01 8.5996200000e-03 1.0222000000e-03 7.0160306600e-01 4.4937361000e-01 1.0811952369e+01 1.1902246693e+01 1.2762955519e+01 -4.8617729000e-03 8.8507300000e-05 0.0000000000e+00
1.4650000000e-02 5.1521312199e+04 6.8754804000e-01 8.5979000000e-03 1.0226600000e-03 7.0159437700e-01 4.4938075000e-01 1.0808123031e+01 1.1897553440e+01 1.2754693323e+01 -4.8577224000e-03 8.8507300000e-05 0.0000000000e+00
1.4660000000e-02 5.1543562057e+04 6.8702200000e-01 8.5961700000e-03 1.0231300000e-03 7.0158568300e-01 4.4938788000e-01 1.0804149508e+01 1.1892707257e+01 1.2746229157e+01 -4.8536836000e-03 8.8507300000e-05 0.0000000000e+00
1.4670000000e-02 5.1565859769e+04 6.8649449000e-01 8.5944300000e-03 1.0235800000e-03 7.0157698500e-01 4.4939501000e-01 1.0800362380e+01 1.1888070638e+01 1.2738030935e+01 -4.8496564000e-03 8.8507300000e-05 0.0000000000e+00
1.4680000000e-02 5.1588205208e+04 6.8596551000e-01 8.5926700000e-03 1.0240400000e-03 7.0156828200e-01 4.4940213000e-01 1.0796457431e+01 1.1883294966e+01 1.2729653048e+01 -4.8456408000e-03 8.8507300000e-05 0.0000000000e+00
1.4690000000e-02 5.1610598670e+04 6.8543505000e-01 8.5909000000e-03 1.0244900000e-03 7.0155957400e-01 4.4940925000e-01 1.0792605572e+01 1.1878598615e+01 1.2721446391e+01 -4.8416365000e-03 8.8507300000e-05 0.0000000000e+00
1.4700000000e-02 5.1633039184e+04 6.8490313000e-01 8.5891200000e-03 1.0249300000e-03 7.0155086100e-01 4.4941637000e-01 1.0788834068e+01 1.1873967582e+01 1.2713317748e+01 -4.8376436000e-03 8.8507300000e-05 0.0000000000e+00
1.4710000000e-02 5.1655464667e+04 6.8437122000e-01 8.5873200000e-03 1.0253800000e-03 7.0154214400e-01 4.4942348000e-01 1.0784931150e+01 1.1869211397e+01 1.2704963382e+01 -4.8336619000e-03 8.8507300000e-05 0.0000000000e+00
1.4720000000e-02 5.1677750862e+04 6.8384227000e-01 8.5855000000e-03 1.0258100000e-03 7.0153342300e-01 4.4943059000e-01 1.0781212381e+01 1.1864649865e+01 1.2696940894e+01 -4.8296913000e-03 8.8507400000e-05 0.0000000000e+00
1.4730000000e-02 5.1699895902e+04 6.8331633000e-01 8.5836800000e-03 1.0262400000e-03 7.0152469800e-01 4.4943769000e-01 1.0777428415e+01 1.1860037408e+01 1.2688833841e+01 -4.8257317000e-03 8.8507400000e-05 0.0000000000e+00
1.4740000000e-02 5.1721900867e+04 6.8279338000e-01 8.5818300000e-03 1.0266700000e-03 7.0151596800e-01 4.4944479000e-01 1.0773644407e+01 1.1855401772e+01 1.2680755038e+01 -4.8217830000e-03 8.8507500000e-05 0.0000000000e+00
1.4750000000e-02 5.1743766835e+04 6.8227340000e-01 8.5799800000e-03 1.0270800000e-03 7.0150723400e-01 4.4945189000e-01 1.0770018700e+01 1.1850959750e+01 1.2672915652e+01 -4.8178450000e-03 8.8507500000e-05 0.0000000000e+00
1.4760000000e-02 5.1765494458e+04 6.8175638000e-01 8.5781200000e-03 1.0275000000e-03 7.0149849700e-01 4.4945899000e-01 1.0766249055e+01 1.1846365022e+01 1.2664874566e+01 -4.8139176000e-03 8.8507500000e-05 0.0000000000e+00
1.4770000000e-02 5.1787085229e+04 6.8124229000e-01 8.5762400000e-03 1.0279000000e-03 7.0148975500e-01 4.4946608000e-01 1.0762662389e+01 1.1841977299e+01 1.2657162380e+01 -4.8100006000e-03 8.8507500000e-05 0.0000000000e+00
1.4780000000e-02 5.1808539796e+04 6.8073112000e-01 8.5743600000e-03 1.0283000000e-03 7.0148101000e-01 4.4947316000e-01 1.0759023905e+01 1.1837524497e+01 1.2649318491e+01 -4.8060940000e-03 8.8507600000e-05 0.0000000000e+00
1.4790000000e-02 5.1829859223e+04 6.8022285000e-01 8.5724600000e-03 1.0287000000e-03 7.0147226100e-01 4.4948024000e-01 1.0755358721e+01 1.1833047969e+01 1.2641525799e+01 -4.8021976000e-03 8.8507600000e-05 0.0000000000e+00
1.4800000000e-02 5.1851044991e+04 6.7971745000e-01 8.5705600000e-03 1.0290800000e-03 7.0146350900e-01 4.4948732000e-01 1.0751864432e+01 1.1828763722e+01 1.2633969789e+01 -4.7983113000e-03 8.8507600000e-05 0.0000000000e+00
1.4810000000e-02 5.1872097739e+04 6.7921491000e-01 8.5686500000e-03 1.0294600000e-03 7.0145475300e-01 4.4949439000e-01 1.0748330632e+01 1.1824455341e+01 1.2626395956e+01 -4.7944349000e-03 8.8507600000e-05 0.0000000000e+00
1.4820000000e-02 5.1893018941e+04 6.7871520000e-01 8.5667400000e-03 1.0298300000e-03 7.0144599500e-01 4.4950146000e-01 1.0744862839e+01 1.1820196393e+01 1.2618966000e+01 -4.7905682000e-03 8.8507600000e-05 0.0000000000e+00
1.4830000000e-02 5.1913809231e+04 6.7821831000e-01 8.5648200000e-03 1.0301900000e-03 7.0143723300e-01 4.4950853000e-01 1.0741459688e+01 1.1816027867e+01 1.2611655358e+01 -4.7867112000e-03 8.8507600000e-05 0.0000000000e+00
1.4840000000e-02 5.1934469656e+04 6.7772422000e-01 8.5628900000e-03 1.0305500000e-03 7.0142846800e-01 4.4951559000e-01 1.0738016786e+01 1.1811834912e+01 1.2604280077e+01 -4.7828637000e-03 8.8507600000e-05 0.0000000000e+00
1.4850000000e-02 5.1955001682e+04 6.7723290000e-01 8.5609600000e-03 1.0308900000e-03 7.0141970100e-01 4.4952264000e-01 1.0734743572e+01 1.1807819113e+01 1.2597230822e+01 -4.7790255000e-03 8.8507700000e-05 0.0000000000e+00
1.4860000000e-02 5.1975406350e+04 6.7674433000e-01 8.5590400000e-03 1.0312300000e-03 7.0141093100e-01 4.4952969000e-01 1.0731418988e+01 1.1803764709e+01 1.2590118290e+01 -4.7751965000e-03 8.8507700000e-05 0.0000000000e+00
1.4870000000e-02 5.1995684700e+04 6.7625849000e-01 8.5571100000e-03 1.0315600000e-03 7.0140215900e-01 4.4953674000e-01 1.0728172121e+01 1.1799786273e+01 1.2583169603e+01 -4.7713765000e-03 8.8507800000e-05 0.0000000000e+00
1.4880000000e-02 5.2015837767e+04 6.7577536000e-01 8.5551800000e-03 1.0318800000e-03 7.0139338400e-01 4.4954378000e-01 1.0724990248e+01 1.1795897202e+01 1.2576316111e+01 -4.7675655000e-03 8.8507900000e-05 0.0000000000e+00
1.4890000000e-02 5.2035866584e+04 6.7529492000e-01 8.5532500000e-03 1.0322000000e-03 7.0138460700e-01 4.4955081000e-01 1.0721769312e+01 1.1791969339e+01 1.2569466929e+01 -4.7637631000e-03 8.8508000000e-05 0.0000000000e+00
1.4900000000e-02 5.2055772599e+04 6.7481714000e-01 8.5513300000e-03 1.0325000000e-03 7.0137582900e-01 4.4955784000e-01 1.0718718111e+01 1.1788230945e+01 1.2562872825e+01 -4.7599693000e-03 8.8508100000e-05 0.0000000000e+00
1.4910000000e-02 5.2075556421e+04 6.7434201000e-01 8.5494100000e-03 1.0327900000e-03 7.0136704900e-01 4.4956487000e-01 1.0715731371e+01 1.1784567590e+01 1.2556464810e+01 -4.7561838000e-03 8.8508300000e-05 0.0000000000e+00
1.4920000000e-02 5.2095219074e+04 6.7386951000e-01 8.5474900000e-03 1.0330800000e-03 7.0135826700e-01 4.4957189000e-01 1.0712705225e+01 1.1780865042e+01 1.2550014125e+01 -4.7524066000e-03 8.8508500000e-05 0.0000000000e+00
1.4930000000e-02 5.2114762412e+04 6.7339960000e-01 8.5455900000e-03 1.0333500000e-03 7.0134948400e-01 4.4957890000e-01 1.0709821895e+01 1.1777351075e+01 1.2543794813e+01 -4.7486374000e-03 8.8508700000e-05 0.0000000000e+00
1.4940000000e-02 5.2134187035e+04 6.7293227000e-01 8.5436800000e-03 1.0336200000e-03 7.0134069900e-01 4.4958591000e-01 1.0706925172e+01 1.1773797744e+01 1.2537600411e+01 -4.7448761000e-03 8.8509000000e-05 0.0000000000e+00
1.4950000000e-02 5.2153493544e+04 6.7246751000e-01 8.5417900000e-03 1.0338700000e-03 7.0133191400e-01 4.4959291000e-01 1.0704170833e+01 1.1770432494e+01 1.2531728506e+01 -4.7411226000e-03 8.8509300000e-05 0.0000000000e+00
1.4960000000e-02 5.2172684197e+04 6.7200527000e-01 8.5399000000e-03 1.0341200000e-03 7.0132312800e-01 4.4959991000e-01 1.0701404057e+01 1.1767054946e+01 1.2525766797e+01 -4.7373766000e-03 8.8509700000e-05 0.0000000000e+00
1.4970000000e-02 5.2191758756e+04 6.7154556000e-01 8.5380300000e-03 1.0343500000e-03 7.0131434100e-01 4.4960690000e-01 1.0698779257e+01 1.1763851306e+01 1.2520172677e+01 -4.7336380000e-03 8.8510100000e-05 0.0000000000e+00
1.4980000000e-02 5.2210719058e+04 6.7108834000e-01 8.5361700000e-03 1.0345700000e-03 7.0130555400e-01 4.4961388000e-01 1.0696232678e+01 1.1760721342e+01 1.2514693811e+01 -4.7299066000e-03 8.8510500000e-05 0.0000000000e+00
1.4990000000e-02 5.2229566107e+04 6.7063359000e-01 8.5343200000e-03 1.0347900000e-03 7.0129676600e-01 4.4962086000e-01 1.0693633445e+01 1.1757564961e+01 1.2509148524e+01 -4.7261823000e-03 8.8511000000e-05 0.0000000000e+00
1.5000000000e-02 5.2248300901e+04 6.7018129000e-01 8.5324900000e-03 1.0349900000e-03 7.0128797900e-01 4.4962783000e-01 1.0691203011e+01 1.1754581834e+01 1.2503923362e+01 -4.7224649000e-03 8.8511500000e-05 0.0000000000e+00
1.5010000000e-02 5.2266924854e+04 6.6973141000e-01 8.5306700000e-03 1.0351800000e-03 7.0127919200e-01 4.4963480000e-01 1.0688850389e+01 1.1751699300e+01 1.2498904640e+01 -4.7187542000e-03 8.8512000000e-05 0.0000000000e+00
1.5020000000e-02 5.2285503897e+04 6.6928236000e-01 8.5288700000e-03 1.0353600000e-03 7.0127040500e-01 4.4964176000e-01 1.0686549225e+01 1.1748889743e+01 1.2493977897e+01 -4.7150500000e-03 8.8512600000e-05 0.0000000000e+00
1.5030000000e-02 5.2304078598e+04 6.6883316000e-01 8.5270900000e-03 1.0355200000e-03 7.0126161900e-01 4.4964871000e-01 1.0684402574e+01 1.1746266453e+01 1.2489369848e+01 -4.7113522000e-03 8.8513300000e-05 0.0000000000e+00
1.5040000000e-02 5.2322650594e+04 6.6838377000e-01 8.5253300000e-03 1.0356800000e-03 7.0125283300e-01 4.4965565000e-01 1.0682231319e+01 1.1743616087e+01 1.2484718298e+01 -4.7076606000e-03 8.8513900000e-05 0.0000000000e+00
1.5050000000e-02 5.2341219870e+04 6.6793419000e-01 8.5235900000e-03 1.0358200000e-03 7.0124404900e-01 4.4966259000e-01 1.0680227974e+01 1.1741151644e+01 1.2480384721e+01 -4.7039752000e-03 8.8514600000e-05 0.0000000000e+00
1.5060000000e-02 5.2359787645e+04 6.6748439000e-01 8.5218700000e-03 1.0359500000e-03 7.0123526600e-01 4.4966952000e-01 1.0678275557e+01 1.1738773272e+01 1.2476234073e+01 -4.7002955000e-03 8.8515300000e-05 0.0000000000e+00
1.5070000000e-02 5.2378355138e+04 6.6703434000e-01 8.5201700000e-03 1.0360700000e-03 7.0122648400e-01 4.4967644000e-01 1.0676401367e+01 1.1736467158e+01 1.2472220022e+01 -4.6966216000e-03 8.8516100000e-05 0.0000000000e+00
1.5080000000e-02 5.2396922740e+04 6.6658403000e-01 8.5184900000e-03 1.0361800000e-03 7.0121770400e-01 4.4968336000e-01 1.0674577907e+01 1.1734246895e+01 1.2468342344e+01 -4.6929533000e-03 8.8516900000e-05 0.0000000000e+00
1.5090000000e-02 5.2415491252e+04 6.6613344000e-01 8.5168400000e-03 1.0362700000e-03 7.0120892500e-01 4.4969026000e-01 1.0672922950e+01 1.1732211821e+01 1.2464759300e+01 -4.6892904000e-03 8.8517800000e-05 0.0000000000e+00
1.5100000000e-02 5.2434061474e+04 6.6568255000e-01 8.5152000000e-03 1.0363600000e-03 7.0120014900e-01 4.4969716000e-01 1.0671241762e+01 1.1730162931e+01 1.2461153679e+01 -4.6856326000e-03 8.8518700000e-05 0.0000000000e+00
1.5110000000e-02 5.2452634616e+04 6.6523133000e-01 8.5136000000e-03 1.0364300000e-03 7.0119137500e-01 4.4970406000e-01 1.0669702627e+01 1.1728285213e+01 1.2457866374e+01 -4.6819800000e-03 8.8519700000e-05 0.0000000000e+00
1.5120000000e-02 5.2471211472e+04 6.6477976000e-01 8.5120200000e-03 1.0364800000e-03 7.0118260400e-01 4.4971094000e-01 1.0668344179e+01 1.1726619771e+01 1.2454940969e+01 -4.6783322000e-03 8.8520700000e-05 0.0000000000e+00
1.5130000000e-02 5.2489792837e+04 6.6432782000e-01 8.5104600000e-03 1.0365300000e-03 7.0117383600e-01 4.4971782000e-01 1.0666960482e+01 1.1724926528e+01 1.2451970622e+01 -4.6746892000e-03 8.8521900000e-05 0.0000000000e+00
1.5140000000e-02 5.2508379913e+04 6.6387548000e-01 8.5089300000e-03 1.0365600000e-03 7.0116507000e-01 4.4972468000e-01 1.0665717356e+01 1.1723404182e+01 1.2449339867e+01 -4.6710507000e-03 8.8523000000e-05 0.0000000000e+00
1.5150000000e-02 5.2526972667e+04 6.6342274000e-01 8.5074300000e-03 1.0365800000e-03 7.0115630800e-01 4.4973154000e-01 1.0664552956e+01 1.1721980677e+01 1.2446822177e+01 -4.6674167000e-03 8.8524300000e-05 0.0000000000e+00
1.5160000000e-02 5.2545573118e+04 6.6296955000e-01 8.5059600000e-03 1.0365900000e-03 7.0114754900e-01 4.4973839000e-01 1.0663439805e+01 1.1720628534e+01 1.2444463635e+01 -4.6637868000e-03 8.8525600000e-05 0.0000000000e+00
1.5170000000e-02 5.2564181231e+04 6.6251591000e-01 8.5045200000e-03 1.0365800000e-03 7.0113879300e-01 4.4974523000e-01 1.0662508156e+01 1.1719474483e+01 1.2442444218e+01 -4.6601611000e-03 8.8527000000e-05 0.0000000000e+00
1.5180000000e-02 5.2582798609e+04 6.6206178000e-01 8.5031100000e-03 1.0365600000e-03 7.0113004200e-01 4.4975207000e-01 1.0661641377e+01 1.1718419132e+01 1.2440583766e+01 -4.6565393000e-03 8.8528500000e-05 0.0000000000e+00
1.5190000000e-02 5.2601425623e+04 6.6160715000e-01 8.5017400000e-03 1.0365300000e-03 7.0112129500e-01 4.4975889000e-01 1.0660826902e+01 1.1717434955e+01 1.2438860297e+01 -4.6529212000e-03 8.8530100000e-05 0.0000000000e+00
1.5200000000e-02 5.2620063460e+04 6.6115199000e-01 8.5004000000e-03 1.0364800000e-03 7.0111255200e-01 4.4976570000e-01 1.0660193820e+01 1.1716648753e+01 1.2437475726e+01 -4.6493068000e-03 8.8531800000e-05 0.0000000000e+00
1.5210000000e-02 5.2638713307e+04 6.6069627000e-01 8.4990900000e-03 1.0364200000e-03 7.0110381300e-01 4.4977251000e-01 1.0659625538e+01 1.1715947467e+01 1.2436250025e+01 -4.6456957000e-03 8.8533600000e-05 0.0000000000e+00
1.5220000000e-02 5.2657375119e+04 6.6023999000e-01 8.4978100000e-03 1.0363500000e-03 7.0109508000e-01 4.4977931000e-01 1.0659122047e+01 1.1715344827e+01 1.2435229485e+01 -4.6420879000e-03 8.8535400000e-05 0.0000000000e+00
1.5230000000e-02 5.2676050895e+04 6.5978310000e-01 8.4965800000e-03 1.0362600000e-03 7.0108635100e-01 4.4978609000e-01 1.0658788582e+01 1.1714926318e+01 1.2434457668e+01 -4.6384832000e-03 8.8537400000e-05 0.0000000000e+00
1.5240000000e-02 5.2694740996e+04 6.5932559000e-01 8.4953800000e-03 1.0361600000e-03 7.0107762800e-01 4.4979287000e-01 1.0658519921e+01 1.1714606489e+01 1.2433937417e+01 -4.6348815000e-03 8.8539400000e-05 0.0000000000e+00
1.5250000000e-02 5.2713446189e+04 6.5886744000e-01 8.4942200000e-03 1.0360500000e-03 7.0106891000e-01 4.4979963000e-01 1.0658331012e+01 1.1714371580e+01 1.2433507945e+01 -4.6312825000e-03 8.8541600000e-05 0.0000000000e+00
1.5260000000e-02 5.2732168055e+04 6.5840861000e-01 8.4931000000e-03 1.0359200000e-03 7.0106019800e-01 4.4980639000e-01 1.0658311024e+01 1.1714334700e+01 1.2433441989e+01 -4.6276862000e-03 8.8543800000e-05 0.0000000000e+00
1.5270000000e-02 5.2750906542e+04 6.5794910000e-01 8.4920300000e-03 1.0357800000e-03 7.0105149100e-01 4.4981314000e-01 1.0658344569e+01 1.1714382789e+01 1.2433537726e+01 -4.6240923000e-03 8.8546200000e-05 0.0000000000e+00
1.5280000000e-02 5.2769663632e+04 6.5748886000e-01 8.4909900000e-03 1.0356300000e-03 7.0104279100e-01 4.4981987000e-01 1.0658470537e+01 1.1714543493e+01 1.2433792842e+01 -4.6205008000e-03 8.8548600000e-05 0.0000000000e+00
1.5290000000e-02 5.2788439270e+04 6.5702789000e-01 8.4900000000e-03 1.0354600000e-03 7.0103409700e-01 4.4982660000e-01 1.0658753052e+01 1.1714888663e+01 1.2434436450e+01 -4.6169114000e-03 8.8551200000e-05 0.0000000000e+00
1.5300000000e-02 5.2807235025e+04 6.5656615000e-01 8.4890600000e-03 1.0352700000e-03 7.0102541000e-01 4.4983332000e-01 1.0659205978e+01 1.1715445947e+01 1.2435376054e+01 -4.6133241000e-03 8.8553900000e-05 0.0000000000e+00
1.5310000000e-02 5.2826051243e+04 6.5610363000e-01 8.4881600000e-03 1.0350800000e-03 7.0101673000e-01 4.4984002000e-01 1.0659636037e+01 1.1715975405e+01 1.2436319902e+01 -4.6097386000e-03 8.8556600000e-05 0.0000000000e+00
1.5320000000e-02 5.2844889490e+04 6.5564029000e-01 8.4873100000e-03 1.0348700000e-03 7.0100805600e-01 4.4984671000e-01 1.0660236688e+01 1.1716717206e+01 1.2437606632e+01 -4.6061548000e-03 8.8559500000e-05 0.0000000000e+00
1.5330000000e-02 5.2863745233e+04 6.5517624000e-01 8.4865000000e-03 1.0346400000e-03 7.0099939000e-01 4.4985340000e-01 1.0661034425e+01 1.1717671580e+01 1.2439305108e+01 -4.6025726000e-03 8.8563000000e-05 0.0000000000e+00
1.5340000000e-02 5.2882606236e+04 6.5471178000e-01 8.4857500000e-03 1.0344000000e-03 7.0099073200e-01 4.4986007000e-01 1.0661873681e+01 1.1718711610e+01 1.2441098438e+01 -4.5989918000e-03 8.8565500000e-05 0.0000000000e+00
1.5350000000e-02 5.2901472871e+04 6.5424690000e-01 8.4850300000e-03 1.0341500000e-03 7.0098208100e-01 4.4986673000e-01 1.0662806012e+01 1.1719851285e+01 1.2443099323e+01 -4.5954123000e-03 8.8568600000e-05 0.0000000000e+00
1.5360000000e-02 5.2920345509e+04 6.5378159000e-01 8.4843600000e-03 1.0338800000e-03 7.0097343800e-01 4.4987338000e-01 1.0663909533e+01 1.1721190253e+01 1.2445444625e+01 -4.5918339000e-03 8.8571400000e-05 0.0000000000e+00
1.5370000000e-02 5.2939225734e+04 6.5331581000e-01 8.4837300000e-03 1.0336000000e-03 7.0096480300e-01 4.4988002000e-01 1.0665066263e+01 1.1722615378e+01 1.2447929663e+01 -4.5882562000e-03 8.8575200000e-05 0.0000000000e+00
1.5380000000e-02 5.2958113914e+04 6.5284955000e-01 8.4831400000e-03 1.0333000000e-03 7.0095617700e-01 4.4988664000e-01 1.0666393316e+01 1.1724240254e+01 1.2450782037e+01 -4.5846793000e-03 8.8578600000e-05 0.0000000000e+00
1.5390000000e-02 5.2977010816e+04 6.5238279000e-01 8.4825900000e-03 1.0329900000e-03 7.0094755900e-01 4.4989326000e-01 1.0667787663e+01 1.1725937849e+01 1.2453774908e+01 -4.5811029000e-03 8.8582100000e-05 0.0000000000e+00
1.5400000000e-02 5.2995917210e+04 6.5191551000e-01 8.4820700000e-03 1.0326700000e-03 7.0093895000e-01 4.4989986000e-01 1.0669262002e+01 1.1727749740e+01 1.2456930596e+01 -4.5775268000e-03 8.8585600000e-05 0.0000000000e+00
1.5410000000e-02 5.3014833860e+04 6.5144769000e-01 8.4815900000e-03 1.0323300000e-03 7.0093035100e-01 4.4990645000e-01 1.0670893436e+01 1.1729748271e+01 1.2460408436e+01 -4.5739508000e-03 8.8589200000e-05 0.0000000000e+00
1.5420000000e-02 5.3033761935e+04 6.5097930000e-01 8.4811400000e-03 1.0319800000e-03 7.0092176000e-01 4.4991302000e-01 1.0672605218e+01 1.1731833910e+01 1.2464096672e+01 -4.5703748000e-03 8.8592800000e-05 0.0000000000e+00
1.5430000000e-02 5.3052702196e+04 6.5051032000e-01 8.4807200000e-03 1.0316200000e-03 7.0091317900e-01 4.4991959000e-01 1.0674369845e+01 1.1733992997e+01 1.2467855526e+01 -4.5667986000e-03 8.8596500000e-05 0.0000000000e+00
1.5440000000e-02 5.3071654997e+04 6.5004074000e-01 8.4803300000e-03 1.0312400000e-03 7.0090460800e-01 4.4992614000e-01 1.0676304796e+01 1.1736353325e+01 1.2472006915e+01 -4.5632219000e-03 8.8600200000e-05 0.0000000000e+00
1.5450000000e-02 5.3090621097e+04 6.4957054000e-01 8.4799700000e-03 1.0308500000e-03 7.0089604700e-01 4.4993268000e-01 1.0678306799e+01 1.1738801393e+01 1.2476276563e+01 -4.5596447000e-03 8.8604000000e-05 0.0000000000e+00
1.5460000000e-02 5.3109601653e+04 6.4909969000e-01 8.4796300000e-03 1.0304500000e-03 7.0088749500e-01 4.4993920000e-01 1.0680374758e+01 1.1741337396e+01 1.2480733694e+01 -4.5560668000e-03 8.8607800000e-05 0.0000000000e+00
1.5470000000e-02 5.3128597418e+04 6.4862817000e-01 8.4793300000e-03 1.0300300000e-03 7.0087895500e-01 4.4994571000e-01 1.0682601182e+01 1.1744047834e+01 1.2485469544e+01 -4.5524880000e-03 8.8611700000e-05 0.0000000000e+00
